xflr5 v6.57

 Calculated polar for: NACA 4410

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.450 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -7.500,-0.3627, 0.04443, 0.04186,-0.0869,0.9799,0.0261,-3.7046, 0.0000, 0.0000, 0.0000, 0.0015
 -7.000,-0.3250, 0.01936, 0.01411,-0.1020,0.9693,0.0251,-4.6517, 0.0000, 0.0000, 0.0000,-0.0747
 -6.500,-0.2555, 0.01673, 0.01111,-0.1058,0.9635,0.0273,-4.1786, 0.0000, 0.0000, 0.0000,-0.1764
 -6.000,-0.1877, 0.01476, 0.00884,-0.1086,0.9582,0.0303,-3.7206, 0.0000, 0.0000, 0.0000,-0.3435
 -5.500,-0.1278, 0.01341, 0.00729,-0.1095,0.9491,0.0339,-3.3051, 0.0000, 0.0000, 0.0000,-0.6257
 -5.000,-0.0713, 0.01235, 0.00613,-0.1095,0.9380,0.0383,-2.8991, 0.0000, 0.0000, 0.0000,-1.3162
 -4.500,-0.0169, 0.01138, 0.00513,-0.1090,0.9249,0.0441,-2.5370, 0.0000, 0.0000, 0.0000,-6.3077
 -4.000, 0.0382, 0.01061, 0.00433,-0.1087,0.9115,0.0522,-2.1793, 0.0000, 0.0000, 0.0000, 3.1354
 -3.500, 0.0923, 0.00997, 0.00364,-0.1080,0.8951,0.0641,-1.8612, 0.0000, 0.0000, 0.0000, 1.4353
 -3.000, 0.1469, 0.00942, 0.00310,-0.1075,0.8777,0.0826,-1.5593, 0.0000, 0.0000, 0.0000, 0.9895
 -2.500, 0.2017, 0.00898, 0.00268,-0.1071,0.8585,0.1130,-1.2815, 0.0000, 0.0000, 0.0000, 0.7852
 -2.000, 0.2564, 0.00860, 0.00238,-0.1067,0.8374,0.1597,-1.0299, 0.0000, 0.0000, 0.0000, 0.6685
 -1.500, 0.3112, 0.00828, 0.00218,-0.1063,0.8148,0.2255,-0.8059, 0.0000, 0.0000, 0.0000, 0.5929
 -1.000, 0.3655, 0.00797, 0.00206,-0.1060,0.7896,0.3175,-0.6221, 0.0000, 0.0000, 0.0000, 0.5402
 -0.500, 0.4171, 0.00717, 0.00202,-0.1054,0.7632,0.5973,-0.6594, 0.0000, 0.0000, 0.0000, 0.5022
  0.000, 0.4761, 0.00636, 0.00201,-0.1051,0.7356,1.0000,-0.7026, 0.0000, 0.0000, 0.0000, 0.4698
  0.500, 0.5294, 0.00656, 0.00198,-0.1044,0.7057,1.0000,-0.7438, 0.0000, 0.0000, 0.0000, 0.4457
  1.000, 0.5826, 0.00680, 0.00201,-0.1037,0.6756,1.0000,-0.7871, 0.0000, 0.0000, 0.0000, 0.4260
  1.500, 0.6359, 0.00708, 0.00209,-0.1031,0.6462,1.0000,-0.8326, 0.0000, 0.0000, 0.0000, 0.4096
  2.000, 0.6891, 0.00738, 0.00221,-0.1025,0.6187,1.0000,-0.8810, 0.0000, 0.0000, 0.0000, 0.3958
  2.500, 0.7425, 0.00769, 0.00239,-0.1020,0.5933,1.0000,-0.9329, 0.0000, 0.0000, 0.0000, 0.3839
  3.500, 0.8492, 0.00836, 0.00287,-0.1010,0.5498,1.0000,-1.0546, 0.0000, 0.0000, 0.0000, 0.3645
  4.000, 0.9024, 0.00870, 0.00316,-0.1005,0.5299,1.0000,-1.2035, 0.0000, 0.0000, 0.0000, 0.3565
  4.500, 0.9551, 0.00905, 0.00348,-0.1000,0.5089,1.0000,-1.4101, 0.0000, 0.0000, 0.0000, 0.3492
  5.000, 1.0062, 0.00944, 0.00380,-0.0991,0.4795,1.0000,-1.6514, 0.0000, 0.0000, 0.0000, 0.3425
  5.500, 1.0571, 0.00984, 0.00417,-0.0983,0.4510,1.0000,-1.9257, 0.0000, 0.0000, 0.0000, 0.3364
  6.000, 1.1075, 0.01028, 0.00459,-0.0973,0.4205,1.0000,-2.2317, 0.0000, 0.0000, 0.0000, 0.3307
