xflr5 v6.57

 Calculated polar for: NACA 4410

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.130 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-10.000,-0.3493, 0.11516, 0.11053,-0.0350,1.0000,0.0690,-1.6034, 0.0000, 0.0000, 0.0000, 0.1399
 -9.500,-0.3489, 0.10889, 0.10437,-0.0372,1.0000,0.0715,-1.6683, 0.0000, 0.0000, 0.0000, 0.1342
 -9.000,-0.3407, 0.10344, 0.09899,-0.0367,1.0000,0.0760,-1.6291, 0.0000, 0.0000, 0.0000, 0.1336
 -8.500,-0.3797, 0.10006, 0.09585,-0.0392,1.0000,0.0785,-1.8812, 0.0000, 0.0000, 0.0000, 0.1395
 -8.000,-0.3577, 0.09356, 0.08938,-0.0344,1.0000,0.0816,-1.7057, 0.0000, 0.0000, 0.0000, 0.1469
 -7.500,-0.3839, 0.09049, 0.08649,-0.0295,1.0000,0.0846,-1.7520, 0.0000, 0.0000, 0.0000, 0.1672
 -7.000,-0.4319, 0.08588, 0.08206,-0.0350,1.0000,0.0871,-2.0460, 0.0000, 0.0000, 0.0000, 0.1642
 -4.500,-0.2121, 0.02950, 0.02233,-0.0782,0.9739,0.0706,-2.5899, 0.0000, 0.0000, 0.0000,-0.1274
 -4.000,-0.1319, 0.02543, 0.01744,-0.0838,0.9632,0.0783,-2.3384, 0.0000, 0.0000, 0.0000,-0.3981
 -3.500,-0.0518, 0.02270, 0.01439,-0.0890,0.9521,0.0909,-2.0377, 0.0000, 0.0000, 0.0000,-1.4964
 -3.000, 0.0297, 0.02079, 0.01224,-0.0940,0.9409,0.1122,-1.7342, 0.0000, 0.0000, 0.0000, 3.4562
 -2.500, 0.1095, 0.01926, 0.01079,-0.0987,0.9288,0.1477,-1.4313, 0.0000, 0.0000, 0.0000, 1.1605
 -2.000, 0.1858, 0.01799, 0.00976,-0.1027,0.9145,0.2111,-1.1506, 0.0000, 0.0000, 0.0000, 0.8069
 -1.500, 0.2638, 0.01651, 0.00885,-0.1069,0.9021,0.3337,-0.8856, 0.0000, 0.0000, 0.0000, 0.6571
 -1.000, 0.3323, 0.01402, 0.00827,-0.1074,0.8874,1.0000,-0.6646, 0.0000, 0.0000, 0.0000, 0.5741
 -0.500, 0.3997, 0.01369, 0.00754,-0.1088,0.8689,1.0000,-0.6357, 0.0000, 0.0000, 0.0000, 0.5221
  0.000, 0.4617, 0.01342, 0.00698,-0.1090,0.8480,1.0000,-0.6797, 0.0000, 0.0000, 0.0000, 0.4854
