xflr5 v6.57

 Calculated polar for: NACA 4410

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-10.000,-0.3682, 0.10330, 0.10094,-0.0395,1.0000,0.0258,-2.2156, 0.0000, 0.0000, 0.0000, 0.1321
 -8.500,-0.4868, 0.03932, 0.03671,-0.0843,0.9870,0.0199,-5.3636, 0.0000, 0.0000, 0.0000, 0.0676
 -8.000,-0.4399, 0.02711, 0.02343,-0.0958,0.9790,0.0207,-5.3768, 0.0000, 0.0000, 0.0000, 0.0225
 -7.500,-0.3805, 0.02004, 0.01509,-0.1010,0.9735,0.0222,-5.1970, 0.0000, 0.0000, 0.0000,-0.0258
 -7.000,-0.3109, 0.01754, 0.01228,-0.1051,0.9687,0.0241,-4.6750, 0.0000, 0.0000, 0.0000,-0.0994
 -6.500,-0.2460, 0.01523, 0.00957,-0.1075,0.9615,0.0263,-4.2200, 0.0000, 0.0000, 0.0000,-0.1999
 -6.000,-0.1843, 0.01400, 0.00811,-0.1088,0.9534,0.0291,-3.7524, 0.0000, 0.0000, 0.0000,-0.3556
 -5.500,-0.1270, 0.01273, 0.00677,-0.1092,0.9436,0.0325,-3.3247, 0.0000, 0.0000, 0.0000,-0.6296
 -5.000,-0.0715, 0.01169, 0.00565,-0.1091,0.9323,0.0367,-2.9165, 0.0000, 0.0000, 0.0000,-1.3064
 -4.500,-0.0167, 0.01086, 0.00473,-0.1086,0.9196,0.0423,-2.5487, 0.0000, 0.0000, 0.0000,-6.3693
 -4.000, 0.0370, 0.01011, 0.00394,-0.1080,0.9042,0.0501,-2.1961, 0.0000, 0.0000, 0.0000, 3.2121
 -3.500, 0.0916, 0.00956, 0.00335,-0.1075,0.8878,0.0616,-1.8693, 0.0000, 0.0000, 0.0000, 1.4386
 -3.000, 0.1464, 0.00906, 0.00283,-0.1071,0.8700,0.0795,-1.5654, 0.0000, 0.0000, 0.0000, 0.9891
 -2.500, 0.2012, 0.00864, 0.00245,-0.1067,0.8502,0.1084,-1.2852, 0.0000, 0.0000, 0.0000, 0.7845
 -2.000, 0.2561, 0.00831, 0.00218,-0.1063,0.8285,0.1533,-1.0320, 0.0000, 0.0000, 0.0000, 0.6677
 -1.500, 0.3109, 0.00802, 0.00200,-0.1060,0.8054,0.2155,-0.8072, 0.0000, 0.0000, 0.0000, 0.5922
 -1.000, 0.3654, 0.00775, 0.00189,-0.1057,0.7798,0.3006,-0.6224, 0.0000, 0.0000, 0.0000, 0.5396
 -0.500, 0.4183, 0.00716, 0.00184,-0.1053,0.7530,0.5126,-0.6603, 0.0000, 0.0000, 0.0000, 0.5014
  0.000, 0.4750, 0.00611, 0.00189,-0.1048,0.7250,0.9974,-0.7024, 0.0000, 0.0000, 0.0000, 0.4696
  0.500, 0.5291, 0.00632, 0.00186,-0.1043,0.6951,1.0000,-0.7440, 0.0000, 0.0000, 0.0000, 0.4455
  1.000, 0.5824, 0.00656, 0.00189,-0.1037,0.6650,1.0000,-0.7873, 0.0000, 0.0000, 0.0000, 0.4259
  1.500, 0.6358, 0.00683, 0.00197,-0.1031,0.6358,1.0000,-0.8329, 0.0000, 0.0000, 0.0000, 0.4095
  2.000, 0.6892, 0.00713, 0.00210,-0.1025,0.6086,1.0000,-0.8814, 0.0000, 0.0000, 0.0000, 0.3957
  2.500, 0.7427, 0.00743, 0.00227,-0.1020,0.5836,1.0000,-0.9334, 0.0000, 0.0000, 0.0000, 0.3839
  3.000, 0.7961, 0.00776, 0.00248,-0.1015,0.5615,1.0000,-0.9903, 0.0000, 0.0000, 0.0000, 0.3736
  3.500, 0.8496, 0.00808, 0.00273,-0.1011,0.5410,1.0000,-1.0553, 0.0000, 0.0000, 0.0000, 0.3645
  4.000, 0.9028, 0.00842, 0.00301,-0.1006,0.5213,1.0000,-1.2051, 0.0000, 0.0000, 0.0000, 0.3565
  4.500, 0.9557, 0.00875, 0.00332,-0.1001,0.4998,1.0000,-1.4125, 0.0000, 0.0000, 0.0000, 0.3493
  5.000, 1.0070, 0.00913, 0.00363,-0.0993,0.4695,1.0000,-1.6550, 0.0000, 0.0000, 0.0000, 0.3426
  5.500, 1.0583, 0.00954, 0.00400,-0.0985,0.4419,1.0000,-1.9312, 0.0000, 0.0000, 0.0000, 0.3365
  6.000, 1.1090, 0.00997, 0.00440,-0.0977,0.4103,1.0000,-2.2389, 0.0000, 0.0000, 0.0000, 0.3309
  6.500, 1.1575, 0.01055, 0.00488,-0.0965,0.3644,1.0000,-2.5702, 0.0000, 0.0000, 0.0000, 0.3256
  7.000, 1.2001, 0.01161, 0.00561,-0.0945,0.2877,1.0000,-2.9081, 0.0000, 0.0000, 0.0000, 0.3203
  7.500, 1.2333, 0.01353, 0.00689,-0.0912,0.1737,1.0000,-3.2375, 0.0000, 0.0000, 0.0000, 0.3149
  8.000, 1.2627, 0.01567, 0.00848,-0.0874,0.0832,1.0000,-3.5603, 0.0000, 0.0000, 0.0000, 0.3096
  8.500, 1.2955, 0.01735, 0.00996,-0.0840,0.0509,1.0000,-3.9195, 0.0000, 0.0000, 0.0000, 0.3045
  9.000, 1.3277, 0.01887, 0.01147,-0.0805,0.0389,1.0000,-4.2853, 0.0000, 0.0000, 0.0000, 0.2996
  9.500, 1.3534, 0.02043, 0.01310,-0.0759,0.0326,1.0000,-4.6396, 0.0000, 0.0000, 0.0000, 0.2943
 10.000, 1.3759, 0.02222, 0.01498,-0.0712,0.0284,1.0000,-4.9973, 0.0000, 0.0000, 0.0000, 0.2892
 10.500, 1.3960, 0.02423, 0.01709,-0.0666,0.0254,1.0000,-5.3523, 0.0000, 0.0000, 0.0000, 0.2844
 11.000, 1.4143, 0.02652, 0.01954,-0.0624,0.0230,1.0000,-5.6985, 0.0000, 0.0000, 0.0000, 0.2800
 11.500, 1.4236, 0.02968, 0.02280,-0.0579,0.0214,1.0000,-6.0182, 0.0000, 0.0000, 0.0000, 0.2758
 12.000, 1.4390, 0.03262, 0.02593,-0.0547,0.0198,1.0000,-6.3768, 0.0000, 0.0000, 0.0000, 0.2722
 12.500, 1.4427, 0.03681, 0.03021,-0.0513,0.0186,1.0000,-6.6699, 0.0000, 0.0000, 0.0000, 0.2688
 13.000, 1.4535, 0.04066, 0.03431,-0.0489,0.0176,1.0000,-6.9932, 0.0000, 0.0000, 0.0000, 0.2660
 13.500, 1.4608, 0.04502, 0.03882,-0.0470,0.0167,1.0000,-7.3118, 0.0000, 0.0000, 0.0000, 0.2635
 14.000, 1.4618, 0.05016, 0.04407,-0.0449,0.0159,1.0000,-7.5983, 0.0000, 0.0000, 0.0000, 0.2612
 14.500, 1.4660, 0.05533, 0.04953,-0.0439,0.0152,1.0000,-7.8957, 0.0000, 0.0000, 0.0000, 0.2593
 15.000, 1.4681, 0.06092, 0.05532,-0.0432,0.0145,1.0000,-8.1879, 0.0000, 0.0000, 0.0000, 0.2578
 15.500, 1.4699, 0.06662, 0.06114,-0.0427,0.0140,1.0000,-8.4890, 0.0000, 0.0000, 0.0000, 0.2564
 16.000, 1.4665, 0.07313, 0.06788,-0.0423,0.0136,1.0000,-8.7149, 0.0000, 0.0000, 0.0000, 0.2551
 16.500, 1.4576, 0.08107, 0.07618,-0.0436,0.0131,1.0000,-8.8765, 0.0000, 0.0000, 0.0000, 0.2551
 17.000, 1.4482, 0.08934, 0.08474,-0.0455,0.0127,1.0000,-9.0376, 0.0000, 0.0000, 0.0000, 0.2555
