xflr5 v6.57

 Calculated polar for: NACA 4410

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-10.000,-0.3515, 0.12938, 0.11995,-0.0199,1.0000,0.3193,-1.2830, 0.0000, 0.0000, 0.0000, 0.1836
 -9.500,-0.3509, 0.12492, 0.11563,-0.0193,1.0000,0.3432,-1.2883, 0.0000, 0.0000, 0.0000, 0.1857
 -9.000,-0.3401, 0.11872, 0.10954,-0.0180,1.0000,0.3728,-1.2638, 0.0000, 0.0000, 0.0000, 0.1881
 -8.500,-0.3226, 0.11167, 0.10259,-0.0161,1.0000,0.4094,-1.2338, 0.0000, 0.0000, 0.0000, 0.1910
 -8.000,-0.3167, 0.10636, 0.09743,-0.0130,1.0000,0.4527,-1.2198, 0.0000, 0.0000, 0.0000, 0.2001
 -7.500,-0.2969, 0.09949, 0.09065,-0.0096,1.0000,0.5104,-1.1767, 0.0000, 0.0000, 0.0000, 0.2089
 -7.000,-0.2734, 0.09261, 0.08384,-0.0052,1.0000,0.5923,-1.1273, 0.0000, 0.0000, 0.0000, 0.2220
 -6.500,-0.2069, 0.08196, 0.07307,-0.0034,1.0000,0.7541,-1.0326, 0.0000, 0.0000, 0.0000, 0.2215
 -6.000, 0.0035, 0.05863, 0.04901,-0.0395,1.0000,1.0000,-0.8498, 0.0000, 0.0000, 0.0000,12.3835
 -5.500, 0.0171, 0.05469, 0.04517,-0.0401,1.0000,1.0000,-0.8495, 0.0000, 0.0000, 0.0000, 2.7231
 -3.500,-0.2962, 0.05426, 0.04568,-0.0391,1.0000,0.2804,-1.6122, 0.0000, 0.0000, 0.0000, 0.1144
 -3.000,-0.2298, 0.04658, 0.03706,-0.0488,1.0000,0.2688,-1.6018, 0.0000, 0.0000, 0.0000, 0.0332
 -2.500,-0.1644, 0.04114, 0.03065,-0.0549,1.0000,0.2821,-1.5332, 0.0000, 0.0000, 0.0000,-0.0891
 -2.000,-0.1059, 0.03755, 0.02637,-0.0577,1.0000,0.3152,-1.4207, 0.0000, 0.0000, 0.0000,-0.3018
 -1.500,-0.0485, 0.03507, 0.02328,-0.0594,1.0000,0.3739,-1.2921, 0.0000, 0.0000, 0.0000,-0.9875
 -1.000, 0.0053, 0.03298, 0.02130,-0.0597,1.0000,0.4827,-1.1528, 0.0000, 0.0000, 0.0000,11.5456
 -0.500, 0.0377, 0.02949, 0.01950,-0.0551,1.0000,1.0000,-1.0740, 0.0000, 0.0000, 0.0000, 1.7205
  0.000, 0.0876, 0.03119, 0.01954,-0.0575,1.0000,1.0000,-0.9175, 0.0000, 0.0000, 0.0000, 0.9086
  0.500, 0.1259, 0.03305, 0.02070,-0.0579,1.0000,1.0000,-0.7657, 0.0000, 0.0000, 0.0000, 0.7101
  1.000, 0.1624, 0.03513, 0.02227,-0.0584,1.0000,1.0000,-0.6280, 0.0000, 0.0000, 0.0000, 0.6083
  1.500, 0.1977, 0.03741, 0.02416,-0.0589,1.0000,1.0000,-0.5047, 0.0000, 0.0000, 0.0000, 0.5460
  2.000, 0.2319, 0.03988, 0.02634,-0.0595,1.0000,1.0000,-0.5058, 0.0000, 0.0000, 0.0000, 0.5037
  2.500, 0.2652, 0.04254, 0.02878,-0.0602,1.0000,1.0000,-0.5237, 0.0000, 0.0000, 0.0000, 0.4733
  3.000, 0.2976, 0.04540, 0.03148,-0.0609,1.0000,1.0000,-0.5420, 0.0000, 0.0000, 0.0000, 0.4504
  3.500, 0.3290, 0.04845, 0.03443,-0.0616,1.0000,1.0000,-0.5615, 0.0000, 0.0000, 0.0000, 0.4326
  4.000, 0.3925, 0.05303, 0.03897,-0.0688,0.9818,1.0000,-0.6041, 0.0000, 0.0000, 0.0000, 0.4201
  4.500, 0.4434, 0.05738, 0.04335,-0.0736,0.9634,1.0000,-0.6419, 0.0000, 0.0000, 0.0000, 0.4104
  5.000, 0.4895, 0.06192, 0.04799,-0.0777,0.9476,1.0000,-0.6812, 0.0000, 0.0000, 0.0000, 0.4026
 10.000, 1.2696, 0.05653, 0.04681,-0.0560,0.2723,1.0000,-3.6227, 0.0000, 0.0000, 0.0000, 0.2823
 10.500, 1.2904, 0.06238, 0.05260,-0.0511,0.2281,1.0000,-3.7504, 0.0000, 0.0000, 0.0000, 0.2770
 11.000, 1.0835, 0.09470, 0.08578,-0.0595,0.2942,1.0000,-2.9151, 0.0000, 0.0000, 0.0000, 0.2923
 11.500, 1.0223, 0.11579, 0.10661,-0.0683,0.2923,1.0000,-2.6037, 0.0000, 0.0000, 0.0000, 0.3039
 12.000, 0.9948, 0.13021, 0.12092,-0.0731,0.2820,1.0000,-2.4452, 0.0000, 0.0000, 0.0000, 0.3102
 12.500, 0.9692, 0.14453, 0.13513,-0.0795,0.2806,1.0000,-2.2738, 0.0000, 0.0000, 0.0000, 0.3183
 13.000, 0.9597, 0.15719, 0.14777,-0.0852,0.2836,1.0000,-2.1575, 0.0000, 0.0000, 0.0000, 0.3246
 14.500, 0.7214, 0.18694, 0.17795,-0.0802,0.4146,1.0000,-1.3326, 0.0000, 0.0000, 0.0000, 0.3478
 15.000, 0.7238, 0.19212, 0.18323,-0.0803,0.3956,1.0000,-1.3173, 0.0000, 0.0000, 0.0000, 0.3472
 15.500, 0.7206, 0.19572, 0.18694,-0.0804,0.3780,1.0000,-1.2895, 0.0000, 0.0000, 0.0000, 0.3474
 16.000, 0.7201, 0.20002, 0.19131,-0.0809,0.3615,1.0000,-1.2684, 0.0000, 0.0000, 0.0000, 0.3477
 16.500, 0.7244, 0.20546, 0.19685,-0.0816,0.3459,1.0000,-1.2558, 0.0000, 0.0000, 0.0000, 0.3476
 17.000, 0.7352, 0.21247, 0.20395,-0.0824,0.3294,1.0000,-1.2647, 0.0000, 0.0000, 0.0000, 0.3465
 17.500, 0.7313, 0.21555, 0.20710,-0.0834,0.3151,1.0000,-1.2329, 0.0000, 0.0000, 0.0000, 0.3478
 18.000, 0.7409, 0.22238, 0.21402,-0.0843,0.3008,1.0000,-1.2349, 0.0000, 0.0000, 0.0000, 0.3471
 18.500, 0.7400, 0.22621, 0.21791,-0.0855,0.2873,1.0000,-1.2127, 0.0000, 0.0000, 0.0000, 0.3483
 19.000, 0.7513, 0.23353, 0.22533,-0.0866,0.2734,1.0000,-1.2260, 0.0000, 0.0000, 0.0000, 0.3473
 19.500, 0.7506, 0.23759, 0.22944,-0.0880,0.2621,1.0000,-1.1981, 0.0000, 0.0000, 0.0000, 0.3488
 20.000, 0.7539, 0.24261, 0.23453,-0.0895,0.2495,1.0000,-1.1875, 0.0000, 0.0000, 0.0000, 0.3495


